,release_date,domestic_gross
676,"May 20, 2016","$107,509,366"
677,"Aug 7, 1998","$55,591,409"
678,"Feb 13, 1998","$37,068,294"
679,"Jul 27, 2007","$183,135,014"
680,"Feb 8, 2008","$70,231,041"
681,"Jul 31, 2009","$51,855,045"
682,"Sep 28, 2007","$47,467,250"
683,"Jun 22, 2001","$112,950,721"
684,"May 24, 1995","$75,545,647"
685,"Nov 4, 2005","$62,647,540"
686,"Apr 27, 2001","$32,616,869"
687,"Dec 21, 2001","$27,796,042"
688,"Jun 25, 2004","$19,176,754"
689,"Jul 30, 2004","$114,197,520"
690,"Jun 26, 1998","$144,156,605"
691,"Aug 2, 2002","$227,969,295"
692,"May 19, 2004","$441,226,247"
693,"Jun 9, 2006","$244,082,982"
694,"Dec 23, 2009","$219,614,612"
695,"Jun 22, 1988","$154,112,492"
696,"Jul 30, 1999","$152,257,509"
697,"Aug 9, 2002","$141,930,000"
698,"Jun 8, 2018","$140,218,711"
699,"Nov 8, 1996","$136,492,681"
700,"Aug 21, 2009","$120,774,594"
701,"Dec 11, 1991","$119,654,823"
702,"Jul 3, 1990","$117,323,878"
703,"Aug 8, 2003","$116,877,597"
704,"Nov 10, 2017","$104,029,443"
705,"Nov 19, 1999","$101,068,340"
706,"Dec 14, 2001","$100,614,858"
707,"Jun 13, 1997","$99,112,101"
708,"Mar 22, 2013","$98,927,592"
709,"Mar 11, 2011","$83,552,429"
710,"Aug 13, 2004","$80,281,096"
711,"Dec 25, 2011","$79,883,359"
712,"Mar 1, 2002","$78,120,196"
713,"Feb 7, 2014","$78,031,620"
714,"Sep 23, 2016","$72,679,278"
715,"Dec 11, 1998","$70,187,658"
716,"Dec 10, 2003","$66,432,867"
717,"Jun 17, 1994","$65,011,757"
718,"Jan 20, 2012","$62,321,039"
719,"Sep 22, 2017","$59,281,555"
720,"Oct 10, 2014","$55,991,880"
721,"Sep 29, 2006","$55,011,732"
722,"Aug 9, 1989","$54,243,125"
723,"Sep 24, 2010","$52,474,616"
724,"Jan 14, 2011","$48,475,290"
725,"Dec 25, 2005","$42,996,140"
726,"Nov 6, 1998","$40,934,175"
727,"Aug 10, 2007","$38,634,938"
728,"Jun 15, 2012","$38,518,613"
729,"Oct 8, 1997","$37,945,884"
730,"Sep 17, 2004","$37,760,080"
731,"Sep 14, 2007","$36,793,804"
732,"Nov 1, 2002","$33,561,137"
733,"Jun 7, 2002","$30,157,016"
734,"Oct 21, 2005","$28,212,337"
735,"Jan 29, 2016","$27,569,558"
736,"Oct 18, 2013","$25,135,965"
737,"Sep 23, 2011","$25,124,986"
738,"Jan 16, 1998","$19,870,567"
739,"Feb 15, 2002","$19,076,815"
740,"Feb 8, 2002","$18,990,542"
741,"Jan 10, 2014","$18,848,538"
742,"Apr 27, 2007","$18,211,013"
743,"Sep 20, 2002","$14,294,842"
744,"Aug 10, 2001","$13,596,911"
745,"May 9, 2014","$8,462,347"
746,"Jan 16, 2015","$8,005,980"
747,"Mar 31, 2006","$5,946,136"
748,"May 28, 2010","$619,423"
749,"Jul 9, 2010","$251,513,985"
750,"Jul 30, 2010","$73,026,337"
751,"Mar 2, 2018","$46,874,505"
752,"Jun 30, 2010","$300,531,751"
753,"May 31, 2002","$118,471,320"
754,"Jun 26, 2015","$81,476,385"
755,"Jul 13, 2001","$71,069,884"
756,"Feb 25, 2011","$45,060,734"
757,"Nov 22, 1995","$35,324,232"
758,"Mar 21, 2003","$33,685,268"
759,"Aug 6, 1999","$29,762,011"
760,"Nov 5, 1999","$28,965,197"
761,"Dec 22, 2017","$24,449,754"
762,"Mar 2, 2012","$214,030,500"
763,"Oct 10, 2008","$39,394,666"
764,"Jun 22, 2012","$37,519,139"
765,"Sep 20, 1996","$18,115,927"
766,"Aug 17, 2007","$5,932,060"
767,"Apr 30, 1999","$87,707,396"
768,"Jun 19, 1998","$83,898,313"
769,"Mar 14, 2014","$43,568,507"
770,"Jul 24, 1998","$216,335,085"
771,"Dec 15, 2000","$182,805,123"
772,"Nov 9, 2012","$182,207,973"
773,"Mar 15, 2002","$176,387,405"
774,"Jun 30, 1995","$173,772,767"
775,"Mar 31, 1999","$171,479,930"
776,"Jul 13, 2018","$167,500,092"
777,"Dec 25, 2012","$148,809,770"
778,"Nov 1, 2002","$139,225,854"
779,"Jun 1, 1990","$119,394,839"
780,"Dec 18, 1998","$115,821,495"
781,"Dec 25, 2014","$115,637,895"
782,"Jun 5, 2015","$110,825,712"
783,"Nov 5, 2010","$100,539,043"
784,"Jul 25, 2008","$100,468,793"
785,"Dec 15, 1995","$100,458,310"
786,"Jul 17, 1998","$93,828,745"
787,"Aug 4, 2000","$90,454,043"
788,"Dec 19, 2014","$85,911,262"
789,"May 28, 1993","$84,049,211"
790,"Aug 12, 2016","$76,233,151"
791,"Feb 9, 1996","$70,645,997"
792,"Aug 9, 2006","$70,278,893"
793,"Jul 7, 2000","$69,688,384"
794,"Dec 19, 2003","$63,803,100"
795,"May 16, 2012","$59,650,222"
796,"Jul 16, 1999","$55,691,208"
797,"Feb 17, 2012","$54,760,791"
798,"Feb 27, 2015","$53,862,963"
799,"Dec 8, 2004","$52,397,389"
800,"Nov 21, 2012","$44,806,783"
801,"Dec 22, 2006","$43,545,364"
802,"Sep 18, 2015","$43,482,270"
803,"Sep 14, 2012","$42,345,531"
804,"Mar 20, 1998","$39,017,984"
805,"Oct 15, 1999","$37,030,102"
806,"Aug 22, 2008","$36,316,032"
807,"Oct 11, 1996","$33,447,612"
808,"Dec 8, 2000","$32,598,931"
809,"Nov 11, 2005","$28,045,540"
810,"Nov 26, 2003","$26,900,336"
811,"Jan 14, 2005","$24,409,722"
812,"Oct 23, 2009","$19,551,067"
813,"Jan 24, 2014","$19,075,290"
814,"May 24, 1991","$17,218,916"
815,"Aug 22, 2014","$13,757,804"
816,"Dec 25, 2016","$10,378,555"
817,"Oct 27, 2000","$10,014,234"
818,"Sep 23, 2005","$2,070,920"
819,"Sep 4, 2015","$74,070"
820,"Oct 26, 2018",$0
821,"Jul 14, 2006","$58,636,047"
822,"Oct 8, 1999","$31,054,924"
823,"Dec 27, 2006","$2,223,293"
824,"Jun 11, 1993","$395,708,305"
825,"Jul 25, 2002","$213,117,789"
826,"Apr 1, 2011","$108,085,305"
827,"Sep 15, 2017","$36,249,674"
828,"Jun 24, 1994","$25,052,000"
829,"Aug 3, 1994","$122,012,656"
830,"Apr 21, 2000","$77,086,030"
831,"Nov 17, 1995","$60,022,813"
832,"Dec 25, 2015","$54,117,416"
833,"Jun 20, 2008","$32,235,793"
834,"Feb 23, 2001","$15,738,632"
835,"Oct 3, 2014","$167,767,189"
836,"Mar 30, 2007","$118,594,548"
837,"Sep 18, 2015","$81,697,192"
838,"Aug 2, 2013","$75,612,460"
839,"Jan 26, 2018","$58,032,443"
840,"Jan 11, 2019","$41,952,715"
841,"Feb 19, 2016","$3,229,457"
842,"Dec 22, 2004","$279,167,575"
843,"Feb 7, 2014","$257,784,718"
844,"Mar 9, 2007","$210,614,939"
845,"Mar 2, 2007","$168,213,584"
846,"Dec 25, 2008","$143,153,751"
847,"Dec 10, 1999","$136,801,374"
848,"Jun 5, 1998","$125,618,201"
849,"Sep 9, 2016","$125,070,033"
850,"Jun 14, 2002","$121,468,960"
851,"Oct 9, 2009","$109,205,660"
852,"Nov 17, 1995","$106,429,941"
853,"May 30, 2003","$106,126,012"
854,"May 9, 2003","$104,148,781"
855,"Jun 18, 1999","$102,705,852"
856,"Dec 18, 1998","$101,413,188"
857,"Aug 6, 2004","$100,170,152"
858,"Jul 4, 2001","$93,375,151"
859,"Dec 20, 2002","$93,354,918"
860,"Oct 2, 1998","$90,757,863"
861,"Apr 19, 2002","$90,580,000"
862,"Oct 15, 2010","$90,380,162"
863,"Mar 5, 2004","$88,200,225"
864,"Jun 27, 1990","$82,670,733"
865,"Dec 21, 2005","$82,571,173"
866,"Aug 13, 2010","$80,574,010"
867,"Dec 21, 2012","$80,070,736"
868,"Apr 23, 2004","$77,906,816"
869,"Dec 22, 2000","$75,764,085"
870,"Sep 9, 2011","$75,658,097"
871,"Dec 22, 1999","$75,530,832"
872,"May 15, 1998","$75,383,563"
873,"Feb 6, 2009","$75,286,229"
874,"Oct 1, 2004","$74,541,707"
875,"Jul 28, 1999","$73,648,228"
876,"Oct 28, 2009","$72,091,016"
877,"Jan 17, 2003","$66,723,216"
878,"Jun 13, 2008","$64,506,874"
879,"Mar 4, 2016","$62,524,260"
880,"Apr 7, 2000","$61,322,858"
881,"Mar 10, 2006","$61,123,569"
882,"Nov 22, 1996","$60,592,389"
883,"Apr 2, 2004","$59,623,958"
884,"Oct 21, 2016","$58,697,076"
885,"May 25, 2017","$58,060,186"
886,"Dec 25, 1998","$56,709,981"
887,"Dec 25, 2015","$56,451,232"
888,"Aug 17, 2012","$56,003,051"
889,"Nov 14, 1997","$54,956,941"
890,"Dec 25, 2003","$53,789,313"
891,"Mar 1, 1996","$51,045,801"
892,"Dec 19, 2008","$50,877,145"
893,"Sep 26, 2014","$50,837,305"
894,"Aug 4, 2017","$50,701,325"
895,"Sep 27, 2002","$50,586,000"
896,"Jan 17, 2014","$50,577,412"
897,"Jul 14, 1995","$50,024,083"
898,"Mar 24, 2005","$48,478,006"
899,"Dec 25, 2018","$47,836,282"
900,"Nov 26, 1997","$47,795,018"
901,"Mar 23, 2007","$47,003,582"
902,"Oct 16, 1998","$46,850,558"
903,"Jan 11, 2013","$46,000,903"
904,"Apr 7, 2017","$45,020,282"
905,"Oct 12, 2018","$44,936,545"
906,"Jun 19, 2009","$43,337,279"
907,"Jan 29, 2010","$43,313,890"
908,"Dec 13, 2002","$43,254,409"
909,"Feb 19, 2002","$43,061,982"
910,"Nov 20, 2009","$42,194,060"
911,"Mar 20, 2009","$40,572,825"
912,"Sep 12, 2008","$40,081,410"
913,"Dec 11, 2009","$37,491,364"
914,"Apr 17, 2009","$37,017,955"
915,"Feb 12, 1999","$36,850,101"
916,"Apr 21, 2006","$36,280,697"
917,"Sep 21, 2012","$35,763,137"
918,"Oct 10, 2003","$35,327,628"
919,"Jan 10, 1997","$33,956,608"
920,"Apr 3, 1998","$32,983,332"
921,"Sep 15, 2000","$32,522,352"
922,"Feb 8, 2019","$32,138,862"
923,"Dec 6, 2002","$32,122,249"
924,"Apr 24, 2009","$31,853,584"
925,"Aug 21, 2013","$31,165,421"
926,"Nov 3, 2000","$30,695,227"
927,"Feb 22, 2002","$30,063,805"
928,"May 13, 2011","$29,136,626"
929,"Jun 16, 2006","$28,426,747"
930,"Apr 29, 2005","$26,873,932"
931,"Aug 15, 1997","$26,673,242"
932,"Jul 2, 2003","$26,483,452"
933,"Jul 8, 2005","$25,473,093"
934,"Aug 14, 1998","$23,385,416"
935,"Sep 15, 2006","$22,672,813"
936,"Mar 26, 1999","$22,508,689"
937,"Dec 25, 2008","$19,806,188"
938,"Oct 19, 2001","$18,208,078"
939,"Jan 23, 2009","$17,303,424"
940,"Jan 14, 2000","$14,218,868"
941,"Sep 22, 2006","$13,090,630"
942,"Feb 14, 2014","$12,600,231"
943,"Oct 9, 1998","$12,069,719"
944,"Jul 11, 2008","$11,803,254"
945,"Aug 12, 2005","$10,166,502"
946,"Feb 24, 2017","$9,420,546"
947,"Jan 23, 2015","$7,696,134"
948,"Jan 11, 2008","$4,775,656"
949,"Oct 24, 2003","$4,426,297"
950,"Feb 5, 2016","$709,982"
951,"Dec 11, 2015",$0
952,"Nov 8, 2019",$0
953,"Mar 23, 2018","$43,242,871"
954,"Jan 25, 2019","$16,790,790"
955,"Feb 12, 2016","$363,070,709"
956,"Dec 25, 2014","$350,126,372"
957,"Oct 16, 2015","$80,069,458"
958,"May 25, 1988","$53,715,611"
959,"Dec 15, 1995","$53,458,319"
960,"Jan 20, 2012","$49,876,377"
961,"Sep 16, 2005","$48,318,130"
962,"Jun 7, 2013","$44,672,764"
963,"Apr 28, 2000","$35,231,365"
964,"Apr 4, 2008","$31,373,938"
965,"Mar 24, 2017","$30,234,022"
966,"Dec 18, 2009","$29,580,087"
967,"Dec 12, 2008","$1,802,521"
968,"May 30, 2008","$152,647,258"
969,"Sep 10, 2010","$60,128,566"
970,"Jun 15, 2012","$36,931,089"
971,"Oct 17, 1997","$61,007,424"
972,"Feb 17, 2012","$51,774,002"
973,"May 31, 1996","$51,364,680"
974,"Nov 12, 2004","$28,328,132"
975,"Aug 17, 2001","$25,528,495"
976,"Dec 25, 2014","$128,002,372"
977,"Apr 11, 2003","$135,560,942"
978,"Mar 4, 2005","$113,006,880"
979,"Apr 2, 2004","$46,213,824"
980,"Jan 22, 2016","$32,766"
981,"Jul 6, 1994","$330,151,138"
982,"Dec 14, 2007","$217,326,974"
983,"Nov 2, 2018","$216,303,339"
984,"Feb 11, 2005","$177,784,257"
985,"Oct 6, 2000","$166,225,040"
986,"Dec 15, 2006","$162,586,036"
987,"Jun 10, 1995","$141,579,773"
988,"Dec 15, 1978","$134,218,018"
989,"Jun 28, 1996","$128,814,019"
990,"Feb 10, 2017","$114,434,010"
991,"Oct 11, 2013","$107,136,417"
992,"Jul 16, 1997","$105,263,257"
993,"Aug 1, 2003","$104,354,205"
994,"Nov 10, 2017","$102,826,543"
995,"Sep 26, 2014","$101,530,738"
996,"Feb 9, 2018","$100,407,760"
997,"May 26, 1995","$100,328,194"
998,"Apr 9, 2010","$98,711,404"
999,"Dec 13, 2002","$93,932,896"
1000,"May 12, 1995","$91,387,195"
1001,"Sep 23, 2005","$89,706,988"
1002,"Dec 9, 1994","$83,015,089"
1003,"Apr 10, 1998","$78,750,909"
1004,"Jan 16, 2015","$76,223,578"
1005,"Apr 28, 2006","$71,724,497"
1006,"Oct 28, 1994","$71,565,669"
1007,"Oct 10, 2003","$70,098,138"
1008,"Jun 17, 2011","$68,224,452"
1009,"Aug 13, 1999","$66,458,769"
1010,"Apr 16, 2004","$66,207,920"
1011,"Dec 22, 1989","$63,408,614"
1012,"Jul 31, 1992","$58,422,650"
1013,"May 26, 2000","$56,932,305"
1014,"Mar 15, 1996","$56,679,192"
1015,"Nov 1, 2013","$55,750,480"
1016,"May 22, 1992","$54,927,174"
1017,"Apr 18, 2008","$52,075,270"
1018,"Dec 22, 2004","$51,225,796"
1019,"Mar 21, 2014","$51,178,893"
1020,"Dec 25, 1996","$50,047,179"
1021,"Aug 19, 2016","$48,023,088"
1022,"Sep 25, 1998","$41,610,884"
1023,"Nov 24, 2010","$39,440,655"
1024,"Oct 11, 1996","$38,564,422"
1025,"Oct 24, 2008","$35,739,802"
1026,"Jul 27, 2012","$34,353,000"
1027,"Mar 14, 2003","$34,234,008"
1028,"Jun 4, 1999","$34,105,207"
1029,"Dec 12, 2003","$33,832,741"
1030,"Feb 29, 2008","$33,479,698"
1031,"Feb 23, 2018","$32,732,301"
1032,"Oct 16, 2015","$31,090,320"
1033,"Apr 27, 2012","$31,051,126"
1034,"Dec 2, 2005","$25,857,987"
1035,"Aug 2, 1996","$21,226,204"
1036,"Aug 16, 1996","$18,582,965"
1037,"Oct 12, 2007","$16,285,240"
1038,"Jun 12, 2009","$16,222,392"
1039,"Feb 21, 2003","$12,882,934"
1040,"Jan 10, 1997","$11,532,774"
1041,"Feb 1, 2013","$9,489,829"
1042,"Sep 22, 2006","$7,221,458"
1043,"Jul 30, 2004","$6,768,055"
1044,"Nov 26, 2004","$6,167,817"
1045,"May 4, 2007","$5,755,286"
1046,"Jul 22, 1998","$1,147,784"
1047,"Sep 20, 2002","$79,161"
1048,"Jun 19, 1981","$108,185,706"
1049,"Mar 22, 2002","$81,676,888"
1050,"Jul 14, 2006","$75,802,010"
1051,"Dec 19, 2008","$69,951,824"
1052,"Dec 25, 1990","$66,520,529"
1053,"Oct 14, 2005","$26,850,426"
1054,"Aug 1, 2003","$6,087,542"
1055,"Jun 16, 2000","$70,327,868"
1056,"Aug 5, 2005","$80,270,227"
1057,"Oct 16, 2009","$73,357,727"
1058,"Sep 18, 2015","$62,575,678"
1059,"Nov 14, 1997","$58,403,409"
1060,"May 18, 2001","$57,386,369"
1061,"Nov 2, 2001","$45,207,112"
1062,"Oct 20, 2006","$33,602,376"
1063,"Apr 6, 2007","$25,031,037"
1064,"Oct 16, 1998","$22,852,487"
1065,"Dec 19, 2012","$95,720,716"
1066,"Dec 25, 2002","$164,606,800"
1067,"Jul 18, 2008","$144,130,063"
1068,"Jun 2, 2006","$118,703,275"
1069,"Feb 12, 2010","$110,485,654"
1070,"Nov 22, 1995","$42,438,300"
1071,"Aug 5, 2011","$37,243,418"
1072,"Dec 23, 1998","$36,400,491"
1073,"Dec 22, 1999","$34,580,635"
1074,"Feb 5, 2010","$24,077,427"
1075,"Apr 16, 2003","$23,010,607"
1076,"Jun 23, 2000","$90,570,999"
1077,"Aug 4, 2006","$72,779,000"
1078,"Aug 17, 2018","$35,851,379"
1079,"Nov 22, 2006","$35,093,569"
1080,"Mar 4, 2011","$62,495,645"
1081,"Nov 20, 2009","$296,623,634"
1082,"May 18, 2001","$267,655,011"
1083,"Jun 29, 2012","$218,665,740"
1084,"Jun 13, 2014","$191,719,337"
1085,"Jun 14, 1991","$165,493,908"
1086,"Dec 13, 1996","$153,952,592"
1087,"Dec 25, 2015","$150,357,137"
1088,"Dec 24, 1997","$148,478,011"
1089,"Dec 25, 1998","$135,014,968"
1090,"Jun 17, 2016","$127,440,871"
1091,"Dec 18, 2013","$127,352,707"
1092,"Jun 10, 2011","$127,004,179"
1093,"Jun 28, 2002","$126,293,452"
1094,"Mar 17, 2000","$125,548,685"
1095,"Nov 21, 2018","$115,715,889"
1096,"Feb 9, 2018","$115,234,093"
1097,"Feb 7, 2003","$105,807,520"
1098,"Nov 11, 1994","$105,264,608"
1099,"Dec 14, 2018","$103,804,407"
1100,"Dec 19, 2008","$97,690,976"
1101,"Feb 28, 2014","$91,742,160"
1102,"Dec 25, 1998","$91,137,662"
1103,"Aug 9, 2013","$90,282,580"
1104,"Mar 10, 2006","$88,715,192"
1105,"Mar 24, 2006","$88,634,237"
1106,"Jul 28, 2017","$86,089,513"
1107,"Jul 29, 2011","$84,351,197"
1108,"Dec 22, 2017","$81,903,458"
1109,"Feb 5, 1999","$81,526,121"
1110,"Jun 9, 1995","$81,022,333"
1111,"Mar 20, 2009","$79,957,634"
1112,"Mar 18, 2005","$75,941,727"
1113,"Dec 23, 2011","$75,624,550"
1114,"Sep 23, 2011","$75,605,492"
1115,"Jun 11, 2004","$75,367,693"
1116,"Nov 24, 2004","$73,701,902"
1117,"Mar 17, 2006","$70,511,035"
1118,"Mar 10, 1995","$67,823,573"
1119,"Mar 13, 2009","$67,172,595"
1120,"Sep 24, 2004","$66,711,892"
1121,"Jun 22, 2005","$66,010,682"
1122,"Feb 7, 2003","$60,470,220"
1123,"Jul 18, 2014","$59,157,732"
1124,"Feb 10, 2006","$58,640,119"
1125,"Apr 6, 2012","$56,758,835"
1126,"Jan 25, 2013","$55,703,475"
1127,"Feb 18, 2011","$55,100,437"
1128,"Sep 28, 2001","$54,997,476"
1129,"Jan 15, 2016","$52,853,219"
1130,"May 8, 2002","$52,752,475"
1131,"Sep 29, 2017","$51,342,000"
1132,"Nov 23, 2005","$50,824,620"
1133,"Sep 10, 2004","$50,740,078"
1134,"Oct 17, 2014","$50,151,543"
1135,"Feb 14, 1997","$50,068,310"
1136,"Feb 10, 2006","$48,751,189"
1137,"Sep 12, 1997","$48,265,581"
1138,"Aug 22, 1997","$48,169,156"
1139,"Aug 8, 2014","$47,602,194"
1140,"Oct 10, 2014","$47,119,388"
1141,"Apr 21, 2006","$46,982,632"
1142,"Aug 11, 2000","$44,737,059"
1143,"Jul 29, 1998","$44,705,766"
1144,"Aug 19, 2016","$43,034,523"
1145,"May 25, 1994","$42,586,861"
1146,"Jun 15, 1990","$41,476,097"
1147,"Sep 26, 1997","$41,263,140"
1148,"Oct 3, 2003","$41,083,108"
1149,"Nov 12, 2004","$40,203,020"
1150,"Feb 11, 2000","$39,778,599"
1151,"Jun 10, 2005","$39,177,684"
1152,"Feb 18, 1994","$38,590,458"
1153,"Nov 25, 2009","$38,122,883"
1154,"May 28, 2004","$37,485,528"
1155,"May 20, 2016","$36,261,763"
1156,"Sep 17, 1999","$35,188,640"
1157,"Dec 11, 1998","$34,645,374"
1158,"Jun 4, 2010","$33,644,788"
1159,"Jun 28, 1996","$33,109,743"
1160,"Oct 15, 2010","$32,746,941"
1161,"Apr 19, 2002","$31,874,869"
1162,"Oct 6, 1995","$30,306,268"
1163,"Feb 12, 2016","$28,848,693"
1164,"Jan 16, 2009","$28,644,813"
1165,"Feb 9, 2007","$27,669,725"
1166,"Oct 15, 1999","$27,100,030"
1167,"Mar 29, 2013","$26,623,701"
1168,"Mar 28, 2003","$26,599,248"
1169,"Mar 13, 2015","$26,461,644"
1170,"Aug 9, 2002","$26,199,517"
1171,"Feb 13, 2009","$25,450,527"
1172,"Aug 9, 1996","$25,426,861"
1173,"Feb 27, 2004","$25,195,050"
1174,"Dec 10, 2004","$24,006,726"
1175,"Aug 4, 1999","$23,159,305"
1176,"Apr 12, 2019","$21,903,748"
1177,"Apr 8, 2011","$21,596,445"
1178,"Sep 16, 2016","$21,587,519"
1179,"Sep 30, 2011","$21,302,340"
1180,"Jun 24, 2016","$20,810,036"
1181,"Sep 4, 2009","$20,534,907"
1182,"Feb 25, 2005","$19,699,706"
1183,"Feb 21, 2003","$19,694,635"
1184,"Feb 14, 2013","$19,452,138"
1185,"Sep 30, 2005","$18,782,227"
1186,"Sep 14, 2007","$17,181,265"
1187,"Jul 1, 1994","$16,581,575"
1188,"Nov 12, 1999","$14,271,297"
1189,"Nov 3, 1995","$11,497,497"
1190,"Feb 25, 2011","$10,721,033"
1191,"Nov 7, 1997","$10,561,038"
1192,"Oct 13, 1995","$10,359,006"
1193,"Oct 14, 2005","$10,169,202"
1194,"Oct 13, 1995","$9,812,870"
1195,"Feb 27, 2009","$8,742,261"
1196,"Mar 29, 2002","$8,355,815"
1197,"Feb 16, 2018","$8,267,544"
1198,"Nov 13, 2009","$8,017,467"
1199,"Jan 30, 2004","$6,471,394"
1200,"Mar 3, 2000","$6,291,602"
1201,"Apr 17, 2015","$1,224,330"
1202,"Jan 23, 2009","$166,003"
1203,"Mar 15, 2013","$102,118"
1204,"Oct 2, 2015","$46,425"
1205,"Dec 31, 2020",$0
1206,"Nov 8, 2019",$0
1207,"Nov 22, 2019",$0
1208,"Sep 20, 2019",$0
1209,"Nov 2, 2001","$43,905,746"
1210,"Mar 6, 2015","$31,569,268"
1211,"Jul 11, 1990","$20,423,389"
1212,"Nov 16, 2012","$12,816,367"
1213,"May 24, 1989","$197,171,806"
1214,"Oct 18, 2002","$129,094,024"
1215,"Dec 27, 2000","$124,107,476"
1216,"Mar 29, 2002","$95,308,367"
1217,"Jan 9, 2015","$89,256,424"
1218,"Aug 6, 1999","$69,304,264"
1219,"Nov 16, 2018","$67,363,237"
1220,"Nov 5, 1999","$66,488,090"
1221,"Oct 1, 1999","$60,652,036"
1222,"Jan 22, 2010","$60,022,256"
1223,"Aug 17, 2001","$56,607,223"
1224,"Sep 7, 2007","$53,606,916"
1225,"Aug 13, 2001","$50,315,140"
1226,"Dec 25, 2001","$47,095,453"
1227,"Oct 20, 2000","$37,879,996"
1228,"Jun 26, 1998","$37,562,568"
1229,"Dec 14, 1984","$25,928,721"
1230,"Jan 25, 2008","$42,754,105"
1231,"Jul 13, 2016","$15,436,808"
1232,"Jun 15, 1990","$103,738,726"
1233,"Nov 11, 2016","$100,546,139"
1234,"Jun 14, 1996","$60,240,295"
1235,"Apr 22, 2009","$32,011,576"
1236,"Oct 19, 2001","$29,781,453"
1237,"Jan 5, 2007","$15,849,032"
1238,"Nov 27, 2002","$14,970,038"
1239,"Jun 18, 2010","$10,547,117"
1240,"Feb 23, 1996","$5,707,094"
1241,"Dec 23, 2016","$7,100,177"
1242,"Nov 1, 2013","$3,622"
1243,"Jun 20, 1997","$126,813,153"
1244,"Jul 20, 2001","$93,607,673"
1245,"Nov 22, 1996","$92,027,888"
1246,"May 24, 2002","$67,263,182"
1247,"Sep 20, 2013","$61,002,302"
1248,"Jul 12, 1996","$59,003,384"
1249,"Sep 17, 1982","$4,408,636"
1250,"Dec 31, 2010","$347,136"
1251,"Mar 21, 1997","$181,410,615"
1252,"Nov 20, 1998","$162,798,565"
1253,"Oct 5, 2012","$139,854,287"
1254,"May 27, 1994","$130,531,208"
1255,"Oct 24, 2003","$110,000,082"
1256,"Dec 22, 2000","$106,807,667"
1257,"Dec 22, 2017","$104,897,530"
1258,"Jul 11, 2008","$101,704,370"
1259,"Dec 17, 1993","$100,768,056"
1260,"Aug 11, 2004","$95,149,435"
1261,"Dec 25, 2007","$93,466,502"
1262,"Jul 20, 1994","$92,115,211"
1263,"Nov 23, 2011","$88,625,922"
1264,"Jun 5, 1992","$83,287,363"
1265,"May 13, 2005","$82,931,301"
1266,"Oct 5, 2001","$76,261,036"
1267,"Oct 7, 2016","$75,395,035"
1268,"Dec 24, 1999","$71,423,726"
1269,"Jul 4, 2001","$71,277,420"
1270,"Aug 21, 1998","$70,141,876"
1271,"Jan 14, 2005","$67,264,877"
1272,"Mar 19, 2010","$67,061,228"
1273,"Apr 12, 2002","$66,790,248"
1274,"Apr 11, 1997","$65,598,907"
1275,"Jan 20, 2006","$62,318,875"
1276,"Aug 4, 2000","$60,786,269"
1277,"Nov 7, 2003","$59,472,278"
1278,"Aug 9, 1996","$58,617,334"
1279,"Oct 7, 1994","$57,362,581"
1280,"Dec 9, 2016","$54,767,494"
1281,"Aug 16, 1996","$53,854,588"
1282,"Nov 23, 2005","$53,359,917"
1283,"May 13, 2005","$52,842,724"
1284,"Apr 29, 2005","$51,019,112"
1285,"Sep 21, 2007","$50,648,679"
1286,"Dec 25, 2004","$48,114,556"
1287,"Jul 6, 2012","$47,323,100"
1288,"Sep 30, 1994","$46,815,000"
1289,"May 23, 2014","$46,290,741"
1290,"Jun 16, 2017","$44,922,302"
1291,"Jan 13, 2006","$38,399,961"
1292,"Mar 3, 2006","$36,895,141"
1293,"Jul 14, 1995","$35,627,222"
1294,"Sep 10, 2004","$32,003,620"
1295,"Jul 28, 2006","$28,142,535"
1296,"Jul 18, 2003","$28,013,509"
1297,"Dec 14, 1984","$27,447,471"
1298,"Jul 31, 2009","$25,200,412"
1299,"Sep 14, 2007","$24,343,673"
1300,"Dec 26, 2008","$22,951,340"
1301,"Aug 29, 2008","$22,532,572"
1302,"Nov 4, 1994","$22,006,296"
1303,"Oct 4, 1996","$20,404,841"
1304,"Jul 17, 1996","$20,133,326"
1305,"May 3, 2019","$19,894,664"
1306,"Jan 19, 2001","$19,719,930"
1307,"Dec 16, 2005","$19,398,532"
1308,"Jun 7, 1996","$17,220,599"
1309,"Jul 1, 2005","$16,809,014"
1310,"Feb 19, 2010","$15,541,549"
1311,"Dec 22, 2000","$15,527,125"
1312,"Sep 5, 2008","$15,298,133"
1313,"Dec 20, 1995","$13,668,249"
1314,"Sep 21, 2012","$13,414,714"
1315,"Oct 28, 2011","$13,109,815"
1316,"Jan 30, 1998","$11,203,026"
1317,"Dec 21, 2018","$10,763,520"
1318,"Oct 21, 2011","$8,406,711"
1319,"Sep 26, 2008","$7,916,887"
1320,"Apr 5, 2002","$7,262,288"
1321,"Dec 21, 2006","$6,566,773"
1322,"Nov 16, 2007","$4,617,608"
1323,"Dec 25, 2002","$3,681,811"
1324,"Jan 31, 1997","$2,154,540"
1325,"Dec 31, 2012",$0
1326,"Oct 12, 2012","$136,025,503"
1327,"Aug 6, 1993","$183,875,760"
1328,"May 22, 1985","$150,415,432"
1329,"Oct 18, 1996","$53,300,852"
1330,"Jul 30, 2010","$31,206,263"
1331,"Feb 2, 1996","$22,730,924"
